A,1,08:d0:9f:ed:e5:50,eduroam,-80
A,1,08:d0:9f:ed:e5:51,FEI-FREE-1Mbit,-77
A,1,00:c8:8b:9c:7b:02,eduroam,-91
A,1,08:d0:9f:ed:e5:50,eduroam,-80
A,1,00:26:f2:24:96:f4,Allegro-512,-93
A,1,08:d0:9f:ed:e5:51,FEI-FREE-1Mbit,-77
A,1,00:4f:62:01:e9:c0,SP_WiFi,-94
A,1,00:c8:8b:9c:7b:01,FEI-FREE-1Mbit,-91
A,1,00:4f:62:01:e9:c0,SP_WiFi,-92
A,1,08:d0:9f:ed:e5:51,FEI-FREE-1Mbit,-85
A,1,00:4f:62:01:e9:c0,SP_WiFi,-85
A,1,08:d0:9f:ed:e5:50,eduroam,-85
A,0,00:c8:8b:9c:7b:01,FEI-FREE-1Mbit,-68
A,0,00:c8:8b:9c:7b:02,eduroam,-68
A,0,00:4f:62:01:e9:c0,SP_WiFi,-93
A,0,f8:1a:67:3e:41:f0,martin,-95
A,0,08:d0:9f:ed:e5:51,FEI-FREE-1Mbit,-88
A,0,08:d0:9f:ed:e5:50,eduroam,-88
A,0,00:c8:8b:9c:7b:02,eduroam,-68
A,0,f8:1a:67:3e:41:f0,martin,-96
A,0,08:d0:9f:ed:e5:51,FEI-FREE-1Mbit,-88
A,0,00:4f:62:01:e9:c0,SP_WiFi,-93
A,0,00:c8:8b:9c:7b:01,FEI-FREE-1Mbit,-73
A,0,08:d0:9f:ed:e5:50,eduroam,-88
A,0,f8:1a:67:3e:41:f0,martin,-96
A,0,00:c8:8b:9c:7b:01,FEI-FREE-1Mbit,-72
A,0,00:c8:8b:9c:7b:02,eduroam,-68
A,0,00:c8:8b:9c:7b:01,FEI-FREE-1Mbit,-58
A,0,00:c8:8b:9c:7b:02,eduroam,-57
A,0,f8:1a:67:3e:41:f0,martin,-94
B,7,00:1b:fc:df:0c:b7,KTL,-94
B,7,34:08:04:14:60:07,B-508,-96
B,7,4c:5e:0c:6e:10:49,HQ,-83
B,7,00:1b:fc:df:0b:18,KTL,-87
B,7,4c:5e:0c:6e:10:49,HQ,-83
B,7,00:1b:fc:df:0b:18,KTL,-91
B,7,34:08:04:14:60:07,B-508,-95
B,7,00:18:f3:98:e4:af,B5posch-zapad,-93
B,7,00:1b:fc:df:0b:18,KTL,-88
B,7,4c:5e:0c:6e:10:49,HQ,-97
B,7,34:08:04:14:60:07,B-508,-100
B,7,00:1b:fc:df:0c:b7,KTL,-97
B,7,4c:5e:0c:6e:10:49,HQ,-88
B,7,4c:5e:0c:6a:f0:87,B-410,-98
B,7,34:08:04:14:60:07,B-508,-94
B,7,00:1b:fc:df:0b:18,KTL,-95
B,6,00:1d:60:b6:56:2d,B501,-99
B,6,00:1b:fc:df:0c:b7,KTL,-92
B,6,4c:5e:0c:6e:10:49,HQ,-67
B,6,4c:5e:0c:6a:f0:87,B-410,-95
B,6,34:08:04:14:60:07,B-508,-90
B,6,00:1b:fc:df:0b:18,KTL,-81
B,6,00:18:f3:98:e4:af,B5posch-zapad,-97
B,6,00:1b:fc:df:0b:18,KTL,-80
B,6,4c:5e:0c:6a:f0:87,B-410,-97
B,6,34:08:04:14:60:07,B-508,-91
B,6,00:1b:fc:df:0c:b7,KTL,-95
B,6,4c:5e:0c:6e:10:49,HQ,-90
B,6,00:1b:fc:df:0c:b7,KTL,-86
B,6,34:08:04:14:60:07,B-508,-87
B,6,00:1b:fc:df:0b:18,KTL,-69
B,6,4c:5e:0c:6e:10:49,HQ,-81
B,6,00:1e:8c:50:e5:d9,KTL,-93
B,6,4c:5e:0c:6a:f0:87,B-410,-91
B,6,34:08:04:14:60:07,B-508,-86
B,6,4c:5e:0c:6a:f0:87,B-410,-87
B,6,00:1b:fc:df:0c:b7,KTL,-88
B,6,4c:5e:0c:6e:10:49,HQ,-76
B,6,00:1b:fc:df:0b:18,KTL,-76
B,6,00:1e:8c:50:e5:d9,KTL,-97
B,5,c0:4a:00:b6:9c:eb,LTE_Intranet,-96
B,5,00:1e:8c:50:e5:d9,KTL,-93
B,5,34:08:04:14:60:07,B-508,-65
B,5,00:1d:60:b6:56:2d,B501,-95
B,5,00:18:f3:98:e4:af,B5posch-zapad,-85
B,5,00:1f:c6:ce:3f:d8,B-516,-95
B,5,00:1c:f0:83:cd:e4,hp_laserjet1020,-95
B,5,00:13:d3:7f:23:a1,B502,-88
B,5,4c:5e:0c:71:5d:a2,MMCLab_public,-94
B,5,4c:5e:0c:6a:f0:87,B-410,-85
B,5,00:1b:fc:df:0c:b7,KTL,-76
B,5,00:1b:fc:df:0b:18,KTL,-97
B,5,4c:5e:0c:6e:10:49,HQ,-86
B,5,4c:5e:0c:6e:10:49,HQ,-93
B,5,c0:4a:00:b6:9c:eb,LTE_Intranet,-96
B,5,00:1e:8c:50:e5:d9,KTL,-88
B,5,34:08:04:14:60:07,B-508,-74
B,5,00:1b:fc:df:0b:18,KTL,-93
B,5,00:1d:60:b6:56:2d,B501,-91
B,5,4c:5e:0c:71:5d:a2,MMCLab_public,-94
B,5,00:1c:f0:83:cd:e4,hp_laserjet1020,-94
B,5,00:18:f3:98:e4:af,B5posch-zapad,-92
B,5,4c:5e:0c:6a:f0:87,B-410,-88
B,5,00:1b:fc:df:0c:b7,KTL,-73
B,5,00:1b:fc:df:0b:18,KTL,-76
B,5,34:08:04:14:60:07,B-508,-55
B,5,4c:5e:0c:6a:f0:87,B-410,-76
B,5,00:1d:60:b6:56:2d,B501,-94
B,5,00:18:f3:98:e4:af,B5posch-zapad,-93
B,5,4c:5e:0c:6e:10:49,HQ,-95
B,5,4c:5e:0c:71:5d:a2,MMCLab_public,-97
B,5,00:1f:c6:ce:3f:d8,B-516,-93
B,5,00:1e:8c:50:e5:d9,KTL,-76
B,5,00:1b:fc:df:0c:b7,KTL,-67
B,5,00:1d:60:b6:56:2d,B501,-96
B,5,00:1f:c6:ce:3f:d8,B-516,-92
B,5,00:1b:fc:df:0b:18,KTL,-89
B,5,4c:5e:0c:6a:f0:87,B-410,-85
B,5,00:1e:8c:50:e5:d9,KTL,-91
B,5,00:1c:f0:83:cd:e4,hp_laserjet1020,-93
B,5,4c:5e:0c:71:5e:08,B-417,-93
B,5,00:13:d3:7f:23:a1,B502,-87
B,5,00:18:f3:98:e4:af,B5posch-zapad,-80
B,5,00:1b:fc:df:0c:b7,KTL,-78
B,5,34:08:04:14:60:07,B-508,-70
B,5,4c:5e:0c:6e:10:49,HQ,-92
B,4,4c:5e:0c:71:5d:a2,MMCLab_public,-76
B,4,00:1e:8c:50:e5:d9,KTL,-76
B,4,00:1d:60:b6:56:2d,B501,-92
B,4,4c:5e:0c:6e:10:49,HQ,-92
B,4,00:1b:fc:df:0c:b7,KTL,-93
B,4,00:18:f3:98:e4:af,B5posch-zapad,-99
B,4,00:1c:f0:83:cd:e4,hp_laserjet1020,-93
B,4,4c:5e:0c:6a:f0:87,B-410,-63
B,4,4c:5e:0c:76:74:28,Multimedia1 B401,-74
B,4,4c:5e:0c:71:5e:08,B-417,-88
B,4,34:08:04:d4:5e:60,B402,-94
B,4,00:1f:c6:ce:3f:d8,B-516,-92
B,4,00:1b:fc:df:0b:18,KTL,-81
B,4,34:08:04:14:60:07,B-508,-91
B,4,00:1b:fc:df:0b:18,KTL,-96
B,4,00:1d:60:b6:56:2d,B501,-96
B,4,34:08:04:d4:5e:60,B402,-93
B,4,4c:5e:0c:6a:f0:87,B-410,-67
B,4,34:08:04:14:60:07,B-508,-90
B,4,00:1b:fc:df:0c:b7,KTL,-94
B,4,4c:5e:0c:71:5d:a2,MMCLab_public,-85
B,4,00:1e:8c:50:e5:d9,KTL,-78
B,4,4c:5e:0c:76:74:28,Multimedia1 B401,-81
B,4,4c:5e:0c:71:5e:08,B-417,-95
B,4,34:08:04:d4:5e:60,B402,-94
B,4,00:1e:8c:50:e5:d9,KTL,-60
B,4,4c:5e:0c:76:74:28,Multimedia1 B401,-82
B,4,4c:5e:0c:71:5d:a2,MMCLab_public,-83
B,4,4c:5e:0c:71:5e:08,B-417,-95
B,4,00:11:09:0c:70:f7,MSI,-96
B,4,34:08:04:14:60:07,B-508,-88
B,4,4c:5e:0c:6a:f0:87,B-410,-62
B,4,00:1b:fc:df:0c:b7,KTL,-91
B,4,4c:5e:0c:71:5d:a2,MMCLab_public,-80
B,4,4c:5e:0c:6a:f0:87,B-410,-62
B,4,34:08:04:d4:5e:60,B402,-96
B,4,00:1e:8c:50:e5:d9,KTL,-70
B,4,00:1b:fc:df:0b:18,KTL,-96
B,4,00:1b:fc:df:0c:b7,KTL,-89
B,4,4c:5e:0c:76:74:28,Multimedia1 B401,-87
B,4,4c:5e:0c:71:5e:08,B-417,-89
B,4,00:18:f3:98:e4:af,B5posch-zapad,-96
B,4,34:08:04:14:60:07,B-508,-91
B,3,00:1e:8c:50:e5:d9,KTL,-95
B,3,34:08:04:d4:05:3c,KMer-PK,-89
B,3,4c:5e:0c:76:74:28,Multimedia1 B401,-95
B,3,00:11:09:0c:70:f7,MSI,-93
B,3,4c:5e:0c:71:5d:a2,MMCLab_public,-97
B,3,4c:5e:0c:6a:f0:87,B-410,-87
B,3,00:11:09:0c:70:f7,MSI,-97
B,3,4c:5e:0c:6a:f0:87,B-410,-82
B,3,34:08:04:d4:05:3c,KMer-PK,-89
B,3,4c:5e:0c:76:74:28,Multimedia1 B401,-92
B,3,4c:5e:0c:71:5d:a2,MMCLab_public,-91
B,3,00:1e:8c:50:e5:d9,KTL,-89
B,3,34:08:04:14:60:07,B-508,-93
B,3,34:08:04:d4:05:3c,KMer-PK,-89
B,3,00:11:09:0c:70:f7,MSI,-91
B,3,00:1e:8c:50:e5:d9,KTL,-82
B,3,4c:5e:0c:6a:f0:87,B-410,-79
B,3,00:1b:fc:df:0c:b7,KTL,-93
B,3,4c:5e:0c:71:5d:a2,MMCLab_public,-95
B,3,34:08:04:d4:05:3c,KMer-PK,-89
B,3,00:1e:8c:50:e5:d9,KTL,-87
B,3,00:1b:fc:df:0c:b7,KTL,-92
B,3,34:08:04:14:60:07,B-508,-97
B,3,4c:5e:0c:6a:f0:87,B-410,-82
B,3,00:11:09:0c:70:f7,MSI,-89
B,3,4c:5e:0c:71:5d:a2,MMCLab_public,-97
B,2,00:1e:8c:50:e5:d9,KTL,-95
B,2,4c:5e:0c:6a:f0:87,B-410,-94
B,2,54:a0:50:d8:06:79,steamlab-guest,-97
B,2,b0:48:7a:dc:ce:aa,steamlab,-83
B,2,00:11:09:0c:70:f7,MSI,-97
B,2,54:a0:50:d8:06:78,steamlab,-97
B,2,74:ea:3a:de:ae:1c,ktee1,-97
B,2,b0:48:7a:dc:ce:aa,steamlab,-89
B,2,74:ea:3a:de:ae:1c,ktee1,-91
B,2,00:11:09:0c:70:f7,MSI,-98
B,2,74:ea:3a:de:ae:1c,ktee1,-88
B,2,74:ea:3a:ae:9c:14,ktee,-96
B,2,4c:5e:0c:6a:f0:87,B-410,-95
B,2,b0:48:7a:dc:ce:aa,steamlab,-90
B,2,00:1e:8c:50:e5:d9,KTL,-94
B,2,74:ea:3a:ae:9c:14,ktee,-94
B,2,00:11:09:0c:70:f7,MSI,-98
B,2,4c:5e:0c:6a:f0:87,B-410,-93
B,2,74:ea:3a:de:ae:1c,ktee1,-89
B,2,b0:48:7a:dc:ce:aa,steamlab,-93
B,1,00:c8:8b:e8:86:b2,eduroam,-88
B,1,00:c8:8b:5b:bc:92,eduroam,-89
B,1,74:ea:3a:ae:9c:14,ktee,-86
B,1,00:c8:8b:e8:86:b1,FEI-FREE-1Mbit,-88
B,1,74:ea:3a:de:ae:1c,ktee1,-73
B,1,b0:48:7a:dc:ce:aa,steamlab,-95
B,1,00:4f:62:01:e9:c0,SP_WiFi,-94
B,1,00:42:68:9c:29:72,eduroam,-88
B,1,00:c8:8b:5b:bc:91,FEI-FREE-1Mbit,-89
B,1,00:42:68:9c:29:71,FEI-FREE-1Mbit,-92
B,1,00:1b:fc:60:de:c6,ktee3,-81
B,1,74:ea:3a:ae:9c:14,ktee,-87
B,1,00:42:68:9c:29:71,FEI-FREE-1Mbit,-85
B,1,00:4f:62:01:e9:c0,SP_WiFi,-89
B,1,00:1b:fc:60:de:c6,ktee3,-79
B,1,74:ea:3a:de:ae:1c,ktee1,-86
B,1,b0:48:7a:dc:ce:aa,steamlab,-95
B,1,00:c8:8b:e8:86:b1,FEI-FREE-1Mbit,-88
B,1,00:42:68:9c:29:72,eduroam,-84
B,1,00:c8:8b:e8:86:b2,eduroam,-88
B,1,00:c8:8b:5b:bc:91,FEI-FREE-1Mbit,-88
B,1,00:c8:8b:5b:bc:92,eduroam,-88
B,1,00:1b:fc:60:de:c6,ktee3,-96
B,1,00:42:68:9c:29:71,FEI-FREE-1Mbit,-89
B,1,00:c8:8b:5b:bc:92,eduroam,-88
B,1,74:ea:3a:ae:9c:14,ktee,-81
B,1,74:ea:3a:de:ae:1c,ktee1,-74
B,1,00:42:68:9c:29:72,eduroam,-89
B,1,00:4f:62:01:e9:c0,SP_WiFi,-99
B,1,b0:48:7a:dc:ce:aa,steamlab,-95
B,1,00:c8:8b:e8:86:b1,FEI-FREE-1Mbit,-87
B,1,00:c8:8b:e8:86:b2,eduroam,-91
B,1,00:4f:62:01:e9:c0,SP_WiFi,-99
B,1,00:c8:8b:ab:9b:02,eduroam,-89
B,1,74:ea:3a:ae:9c:14,ktee,-79
B,1,00:c8:8b:5b:bc:91,FEI-FREE-1Mbit,-89
B,1,74:ea:3a:de:ae:1c,ktee1,-65
B,1,00:42:68:9c:29:71,FEI-FREE-1Mbit,-80
B,1,00:c8:8b:ab:9b:01,FEI-FREE-1Mbit,-89
B,0,00:c8:8b:ab:9b:02,eduroam,-87
B,0,00:c8:8b:9c:7b:61,FEI-FREE-1Mbit,-93
B,0,00:c8:8b:e8:86:b2,eduroam,-90
B,0,00:42:68:9c:29:72,eduroam,-89
B,0,00:c8:8b:ab:59:31,FEI-FREE-1Mbit,-89
B,0,00:c8:8b:ab:9b:01,FEI-FREE-1Mbit,-87
B,0,00:4f:62:01:e9:c0,SP_WiFi,-96
B,0,00:1b:fc:60:de:c6,ktee3,-91
B,0,00:c8:8b:e8:86:b1,FEI-FREE-1Mbit,-54
B,0,74:ea:3a:ae:9c:14,ktee,-75
B,0,74:ea:3a:de:ae:1c,ktee1,-98
B,0,00:c8:8b:e8:86:b1,FEI-FREE-1Mbit,-65
B,0,00:c8:8b:e8:86:b2,eduroam,-65
B,0,00:c8:8b:ab:59:31,FEI-FREE-1Mbit,-87
B,0,74:ea:3a:de:ae:1c,ktee1,-98
B,0,00:c8:8b:ab:59:32,eduroam,-88
B,0,00:4f:62:01:e9:c0,SP_WiFi,-96
B,0,00:1b:fc:60:de:c6,ktee3,-91
B,0,74:ea:3a:ae:9c:14,ktee,-75
B,0,00:42:68:9c:29:72,eduroam,-89
B,0,00:c8:8b:ab:9b:01,FEI-FREE-1Mbit,-87
B,0,00:c8:8b:9c:7b:61,FEI-FREE-1Mbit,-93
B,0,00:c8:8b:ab:9b:02,eduroam,-87
B,0,00:c8:8b:ab:59:31,FEI-FREE-1Mbit,-83
B,0,00:c8:8b:e8:86:b2,eduroam,-65
B,0,00:c8:8b:e8:86:b1,FEI-FREE-1Mbit,-65
B,0,00:4f:62:01:e9:c0,SP_WiFi,-88
B,0,74:ea:3a:ae:9c:14,ktee,-87
B,0,00:c8:8b:ab:59:32,eduroam,-84
B,0,74:ea:3a:de:ae:1c,ktee1,-85
B,0,00:c8:8b:9c:7b:61,FEI-FREE-1Mbit,-93
B,0,00:c8:8b:ab:59:31,FEI-FREE-1Mbit,-83
B,0,74:ea:3a:de:ae:1c,ktee1,-89
B,0,00:4f:62:01:e9:c0,SP_WiFi,-81
B,0,00:c8:8b:ab:59:32,eduroam,-82
B,0,74:ea:3a:ae:9c:14,ktee,-88
B,0,00:42:68:04:67:b2,eduroam,-92
B,0,00:c8:8b:9c:7b:62,eduroam,-75
B,0,00:c8:8b:9c:7b:61,FEI-FREE-1Mbit,-75
B,0,00:c8:8b:e8:86:b1,FEI-FREE-1Mbit,-67
B,0,00:c8:8b:e8:86:b2,eduroam,-67
C,8,00:0e:a6:26:83:54,OEMP,-96
C,8,00:22:2d:03:cb:14,KEE7,-75
C,8,bc:f6:85:5b:36:d3,D-Link DSL-2751,-94
C,8,48:5b:39:d7:33:0e,Asus RT-N10,-94
C,8,c4:e9:84:e5:b1:40,c604,-95
C,8,48:5b:39:d7:33:0e,Asus RT-N10,-96
C,8,00:22:2d:03:cb:14,KEE7,-69
C,8,bc:f6:85:5b:36:d3,D-Link DSL-2751,-94
C,8,bc:f6:85:5b:36:d3,D-Link DSL-2751,-99
C,8,00:22:2d:03:cb:14,KEE7,-70
C,8,00:0e:a6:26:83:54,OEMP,-97
C,8,bc:f6:85:5b:36:d3,D-Link DSL-2751,-99
C,8,00:0e:a6:26:83:54,OEMP,-99
C,8,48:5b:39:d7:33:0e,Asus RT-N10,-97
C,8,00:22:2d:03:cb:14,KEE7,-65
C,7,00:0e:a6:26:83:54,OEMP,-99
C,7,c4:e9:84:e5:b1:40,c604,-88
C,7,48:5b:39:d7:33:0e,Asus RT-N10,-84
C,7,c4:04:15:91:88:aa,NETGEAR_EXT,-99
C,7,bc:f6:85:5b:36:d3,D-Link DSL-2751,-86
C,7,00:22:2d:03:cb:14,KEE7,-55
C,7,00:0e:a6:26:83:54,OEMP,-97
C,7,00:22:2d:03:cb:14,KEE7,-63
C,7,48:5b:39:d7:33:0e,Asus RT-N10,-91
C,7,c4:04:15:91:88:aa,NETGEAR_EXT,-99
C,7,bc:f6:85:5b:36:d3,D-Link DSL-2751,-88
C,7,c4:e9:84:e5:b1:40,c604,-91
C,7,00:0e:a6:26:83:54,OEMP,-95
C,7,bc:f6:85:5b:36:d3,D-Link DSL-2751,-80
C,7,c4:e9:84:e5:b1:40,c604,-95
C,7,c4:04:15:91:88:aa,NETGEAR_EXT,-96
C,7,48:5b:39:d7:33:0e,Asus RT-N10,-88
C,7,00:22:2d:03:cb:14,KEE7,-65
C,7,c4:04:15:91:88:aa,NETGEAR_EXT,-97
C,7,48:5b:39:d7:33:0e,Asus RT-N10,-80
C,7,c4:e9:84:e5:b1:40,c604,-94
C,7,bc:f6:85:5b:36:d3,D-Link DSL-2751,-84
C,7,00:0e:a6:26:83:54,OEMP,-93
C,7,00:22:2d:03:cb:14,KEE7,-65
C,6,00:22:2d:03:cb:14,KEE7,-71
C,6,16:fe:ed:89:21:4b,MLgroup_guest,-94
C,6,c4:e9:84:e5:b1:40,c604,-74
C,6,10:fe:ed:89:21:4b,ml_group2,-95
C,6,1c:87:2c:67:2e:00,UEAE,-97
C,6,bc:f6:85:5b:36:d3,D-Link DSL-2751,-66
C,6,10:fe:ed:89:21:4b,ml_group2,-95
C,6,16:fe:ed:89:21:4b,MLgroup_guest,-97
C,6,48:5b:39:d7:33:0e,Asus RT-N10,-95
C,6,00:22:2d:03:cb:14,KEE7,-72
C,6,c4:e9:84:e5:b1:40,c604,-73
C,6,bc:f6:85:5b:36:d3,D-Link DSL-2751,-71
C,6,10:fe:ed:89:21:4b,ml_group2,-93
C,6,c4:e9:84:e5:b1:40,c604,-80
C,6,bc:f6:85:5b:36:d3,D-Link DSL-2751,-65
C,6,16:fe:ed:89:21:4b,MLgroup_guest,-93
C,6,00:22:2d:03:cb:14,KEE7,-85
C,6,00:22:2d:03:cb:14,KEE7,-87
C,6,10:fe:ed:89:21:4b,ml_group2,-95
C,6,c4:e9:84:e5:b1:40,c604,-82
C,6,16:fe:ed:89:21:4b,MLgroup_guest,-97
C,6,bc:f6:85:5b:36:d3,D-Link DSL-2751,-63
C,5,00:22:2d:03:cb:14,KEE7,-88
C,5,10:fe:ed:89:21:4b,ml_group2,-83
C,5,f0:7d:68:46:ef:42,SinaY,-95
C,5,64:66:b3:f7:97:78,C516,-87
C,5,1c:87:2c:67:2e:00,UEAE,-90
C,5,1c:87:2c:67:36:b8,UEAE,-97
C,5,bc:f6:85:5b:36:d3,D-Link DSL-2751,-87
C,5,16:fe:ed:89:21:4b,MLgroup_guest,-84
C,5,c4:e9:84:e5:b1:40,c604,-94
C,5,00:22:2d:03:cb:14,KEE7,-90
C,5,10:fe:ed:89:21:4b,ml_group2,-89
C,5,c4:e9:84:e5:b1:40,c604,-94
C,5,bc:f6:85:5b:36:d3,D-Link DSL-2751,-79
C,5,1c:87:2c:67:2e:00,UEAE,-93
C,5,16:fe:ed:89:21:4b,MLgroup_guest,-89
C,5,10:fe:ed:89:21:4b,ml_group2,-85
C,5,bc:f6:85:5b:36:d3,D-Link DSL-2751,-86
C,5,64:66:b3:f7:97:78,C516,-91
C,5,16:fe:ed:89:21:4b,MLgroup_guest,-85
C,5,1c:87:2c:67:2e:00,UEAE,-92
C,5,f0:7d:68:46:ef:42,SinaY,-95
C,5,c4:e9:84:e5:b1:40,c604,-94
C,5,00:22:2d:03:cb:14,KEE7,-89
C,5,10:fe:ed:89:21:4b,ml_group2,-89
C,5,c4:e9:84:e5:b1:40,c604,-91
C,5,64:66:b3:f7:97:78,C516,-93
C,5,16:fe:ed:89:21:4b,MLgroup_guest,-89
C,5,1c:87:2c:67:2e:00,UEAE,-92
C,5,00:22:2d:03:cb:14,KEE7,-85
C,5,f0:7d:68:46:ef:42,SinaY,-90
C,5,bc:f6:85:5b:36:d3,D-Link DSL-2751,-92
C,4,10:fe:ed:89:21:4b,ml_group2,-99
C,4,c4:e9:84:e5:b1:40,c604,-96
C,4,1c:b7:2c:d8:31:08,UEAE,-95
C,4,1c:87:2c:67:36:b8,UEAE,-88
C,4,16:fe:ed:89:21:4b,MLgroup_guest,-96
C,4,1c:87:2c:67:2e:00,UEAE,-77
C,4,ee:8e:37:14:b8:a1,samsung_print,-91
C,4,bc:f6:85:5b:36:d3,D-Link DSL-2751,-98
C,4,1c:87:2c:67:2e:00,UEAE,-78
C,4,1c:87:2c:67:36:b8,UEAE,-91
C,4,bc:f6:85:5b:36:d3,D-Link DSL-2751,-97
C,4,16:fe:ed:89:21:4b,MLgroup_guest,-97
C,4,00:22:2d:03:cb:14,KEE7,-97
C,4,10:fe:ed:89:21:4b,ml_group2,-95
C,4,16:fe:ed:89:21:4b,MLgroup_guest,-95
C,4,1c:87:2c:67:2e:00,UEAE,-78
C,4,c8:3a:35:40:c2:88,Hatapata-2p,-95
C,4,bc:f6:85:5b:36:d3,D-Link DSL-2751,-97
C,4,1c:87:2c:67:36:b8,UEAE,-88
C,4,00:22:2d:03:cb:14,KEE7,-97
C,4,c8:3a:35:40:c2:88,Hatapata-2p,-97
C,4,bc:f6:85:5b:36:d3,D-Link DSL-2751,-99
C,4,ee:8e:37:14:b8:a1,samsung_print,-96
C,4,16:fe:ed:89:21:4b,MLgroup_guest,-97
C,4,5c:d9:98:6c:94:02,UEAE-R,-97
C,4,1c:b7:2c:d8:31:08,UEAE,-95
C,4,1c:87:2c:67:36:b8,UEAE,-79
C,4,1c:87:2c:67:2e:00,UEAE,-83
C,4,10:fe:ed:89:21:4b,ml_group2,-97
C,3,5c:d9:98:6c:94:02,UEAE-R,-86
C,3,c8:3a:35:40:c2:88,Hatapata-2p,-93
C,3,1c:87:2c:67:2e:00,UEAE,-54
C,3,f8:d1:11:92:0a:0c,Hatapata1,-97
C,3,f8:d1:11:92:0a:0c,Hatapata1,-96
C,3,c8:3a:35:40:c2:88,Hatapata-2p,-95
C,3,5c:d9:98:6c:94:02,UEAE-R,-88
C,3,1c:87:2c:67:2e:00,UEAE,-52
C,3,1c:87:2c:67:2e:00,UEAE,-60
C,3,5c:d9:98:6c:94:02,UEAE-R,-94
C,3,c8:3a:35:40:c2:88,Hatapata-2p,-90
C,3,f8:d1:11:92:0a:0c,Hatapata1,-96
C,3,c8:3a:35:40:c2:88,Hatapata-2p,-89
C,3,1c:87:2c:67:2e:00,UEAE,-62
C,3,1c:87:2c:67:36:b8,UEAE,-99
C,3,5c:d9:98:6c:94:02,UEAE-R,-95
C,2,c8:3a:35:40:c2:88,Hatapata-2p,-84
C,2,1c:87:2c:67:2e:00,UEAE,-81
C,2,f8:d1:11:92:0a:0c,Hatapata1,-88
C,2,c8:3a:35:40:c2:88,Hatapata-2p,-74
C,2,1c:87:2c:67:2e:00,UEAE,-71
C,2,f8:d1:11:92:0a:0c,Hatapata1,-93
C,2,1c:87:2c:67:2e:00,UEAE,-74
C,2,f8:d1:11:92:0a:0c,Hatapata1,-94
C,2,c8:3a:35:40:c2:88,Hatapata-2p,-78
C,2,f8:d1:11:92:0a:0c,Hatapata1,-94
C,2,c8:3a:35:40:c2:88,Hatapata-2p,-77
C,2,1c:87:2c:67:2e:00,UEAE,-88
C,1,f8:d1:11:92:0a:0c,Hatapata1,-96
C,1,c8:3a:35:40:c2:88,Hatapata-2p,-93
C,1,1c:87:2c:67:2e:00,UEAE,-86
C,1,00:42:68:9c:71:f1,FEI-FREE-1Mbit,-86
C,1,00:42:68:9c:89:62,eduroam,-83
C,1,00:42:68:9c:71:f2,eduroam,-86
C,1,00:42:68:74:8c:32,eduroam,-91
C,1,00:42:68:9c:71:f1,FEI-FREE-1Mbit,-91
C,1,1c:87:2c:67:2e:00,UEAE,-85
C,1,00:42:68:9c:71:f2,eduroam,-91
C,1,00:42:68:9c:89:61,FEI-FREE-1Mbit,-92
C,1,00:42:68:9c:89:62,eduroam,-83
C,1,00:42:68:74:8c:31,FEI-FREE-1Mbit,-92
C,1,c8:3a:35:40:c2:88,Hatapata-2p,-93
C,1,00:42:68:9c:89:62,eduroam,-90
C,1,c8:3a:35:40:c2:88,Hatapata-2p,-86
C,1,00:42:68:9c:89:61,FEI-FREE-1Mbit,-88
C,1,00:42:68:74:8c:31,FEI-FREE-1Mbit,-86
C,1,00:42:68:74:8c:32,eduroam,-85
C,1,00:42:68:9c:71:f2,eduroam,-83
C,1,1c:87:2c:67:2e:00,UEAE,-87
C,1,00:42:68:9c:71:f1,FEI-FREE-1Mbit,-83
C,1,00:42:68:9c:71:f2,eduroam,-83
C,1,00:42:68:74:8c:31,FEI-FREE-1Mbit,-86
C,1,00:42:68:74:8c:32,eduroam,-85
C,1,00:42:68:9c:71:f1,FEI-FREE-1Mbit,-84
C,1,c8:3a:35:40:c2:88,Hatapata-2p,-90
C,1,1c:87:2c:67:2e:00,UEAE,-95
C,1,00:42:68:9c:89:62,eduroam,-90
C,1,00:42:68:9c:89:61,FEI-FREE-1Mbit,-88
C,0,00:42:68:74:8c:31,FEI-FREE-1Mbit,-86
C,0,00:42:68:9c:71:f2,eduroam,-83
C,0,00:42:68:74:8c:32,eduroam,-85
C,0,74:ea:3a:ed:05:85,TP-LINK_ED0585,-97
C,0,1c:87:2c:67:2e:00,UEAE,-91
C,0,00:42:68:9c:89:61,FEI-FREE-1Mbit,-65
C,0,00:42:68:9c:89:62,eduroam,-69
C,0,00:42:68:9c:71:f1,FEI-FREE-1Mbit,-84
C,0,c8:3a:35:40:c2:88,Hatapata-2p,-90
C,0,00:42:68:9c:89:61,FEI-FREE-1Mbit,-65
C,0,00:42:68:9c:89:62,eduroam,-69
C,0,00:42:68:74:8c:31,FEI-FREE-1Mbit,-86
C,0,00:42:68:74:8c:32,eduroam,-85
C,0,00:42:68:9c:71:f1,FEI-FREE-1Mbit,-84
C,0,74:ea:3a:ed:05:85,TP-LINK_ED0585,-97
C,0,1c:87:2c:67:2e:00,UEAE,-91
C,0,00:42:68:9c:71:f2,eduroam,-83
C,0,c8:3a:35:40:c2:88,Hatapata-2p,-90
C,0,00:42:68:9c:89:62,eduroam,-87
C,0,00:42:68:9c:89:61,FEI-FREE-1Mbit,-87
C,0,00:42:68:80:0b:c2,eduroam,-91
C,0,00:42:68:9c:71:f2,eduroam,-89
